sample_id,speaker_id,accent,emotion,pca_1,pca_2
visec_hf_001439,0,south,sad,0.8215171,0.31361914
visec_hf_001440,46,north,angry,-0.6700745,-0.9311973
visec_hf_001441,0,south,sad,0.190598,0.26672143
visec_hf_001442,15,south,angry,-0.92913765,0.72917336
visec_hf_001443,12,north,angry,-0.5420447,0.39258564
visec_hf_001444,4,south,neutral,-0.9246571,0.51676875
visec_hf_001445,0,south,happy,0.903206,-0.26153082
visec_hf_001446,59,south,neutral,-0.64087325,-0.87649906
visec_hf_001447,0,south,angry,1.0190524,-0.05620584
visec_hf_001448,13,south,angry,0.42103308,-0.44287837
visec_hf_001449,12,north,happy,-0.8162578,-1.2991712
visec_hf_001450,0,south,sad,-0.12983006,-0.22808035
visec_hf_001451,0,south,sad,0.19216678,-0.43097222
visec_hf_001452,13,south,angry,0.47940516,-0.0657567
visec_hf_001453,0,south,angry,0.65372384,0.025680391
visec_hf_001454,0,south,happy,0.63963884,0.06178304
visec_hf_001455,0,south,happy,-0.39384532,1.0469577
visec_hf_001456,0,south,angry,0.8739209,0.057249248
visec_hf_001457,29,north,happy,-0.34558678,-0.4994398
visec_hf_001458,63,south,angry,-0.54647976,-0.1736844
visec_hf_001459,73,north,happy,-0.42566022,0.8813462
visec_hf_001460,52,north,happy,0.51526654,0.34905544
visec_hf_001461,54,north,happy,-0.9069178,0.77880687
visec_hf_001462,0,south,angry,0.41735587,-0.57416266
visec_hf_001463,14,north,happy,0.5809422,-0.60072273
visec_hf_001464,106,central,happy,0.049132086,0.87191087
visec_hf_001465,86,south,sad,-0.6195642,-0.7188024
visec_hf_001466,0,south,angry,1.2619408,-0.75288576
visec_hf_001467,0,south,angry,1.415942,-0.6559686
visec_hf_001468,44,south,neutral,-0.83104175,0.7788026
visec_hf_001469,0,south,angry,0.9025768,0.5449968
visec_hf_001470,37,central,neutral,-0.7289392,-0.11059922
visec_hf_001471,0,south,angry,0.106207065,0.41234258
visec_hf_001472,0,south,sad,0.41282937,-0.4103972
visec_hf_001473,0,south,neutral,0.58333534,0.38863894
visec_hf_001474,13,south,angry,0.15759614,-0.23902372
visec_hf_001475,0,south,happy,0.14731929,-0.5897605
visec_hf_001476,0,south,angry,1.2242931,0.07877759
visec_hf_001477,0,south,angry,0.6546221,0.38773704
visec_hf_001478,26,north,angry,-0.43435472,0.20343536
visec_hf_001479,0,south,happy,0.91264254,-0.2418128
visec_hf_001480,0,south,angry,1.0337951,-0.056902952
visec_hf_001481,15,south,neutral,-0.8762682,-0.45789918
visec_hf_001482,0,south,neutral,-0.2829419,0.059178766
visec_hf_001483,0,south,angry,0.8166875,1.0301276
visec_hf_001484,0,south,angry,0.39648712,-0.09921234
visec_hf_001485,102,south,sad,-0.39097118,-0.67807376
visec_hf_001486,72,central,neutral,-1.01679,0.48608974
visec_hf_001487,39,south,neutral,-0.89455044,0.26728594
visec_hf_001488,28,south,happy,-0.3825154,-0.5554072
visec_hf_001489,15,south,neutral,-1.0450867,0.5715551
visec_hf_001490,0,south,sad,0.21540104,-0.26422977
visec_hf_001491,0,south,neutral,0.5742823,0.38915488
visec_hf_001492,0,south,neutral,0.614675,0.3100689
visec_hf_001493,123,south,neutral,0.45638108,-0.37267277
visec_hf_001494,25,north,happy,0.5971967,0.72779596
visec_hf_001495,47,north,happy,-1.0442818,0.6026366
visec_hf_001496,101,central,neutral,-0.86302817,-0.3023371
visec_hf_001497,22,north,angry,-0.74289054,1.0458533
visec_hf_001498,93,south,angry,-0.1873369,-0.56845516
visec_hf_001499,0,south,angry,0.3438028,-0.5257087
visec_hf_001500,0,south,angry,0.3925742,0.16417451
visec_hf_001501,0,south,angry,-0.19648933,-0.26758337
visec_hf_001502,0,south,sad,0.56401926,0.53447515
visec_hf_001503,110,south,sad,0.5138584,0.2549632
visec_hf_001504,63,south,angry,-0.87107074,0.30643216
visec_hf_001506,16,north,sad,-0.2978487,-0.8642146
visec_hf_001507,40,north,angry,-0.24733338,0.8599761
visec_hf_001508,58,south,neutral,-0.60077196,-0.42541453
visec_hf_001509,39,south,neutral,-0.4653275,-0.8096276
visec_hf_001510,0,south,happy,0.40877753,-0.7291521
visec_hf_001511,0,south,sad,0.7082548,0.07785283
visec_hf_001512,75,north,neutral,-0.66068774,-0.37822562
visec_hf_001513,0,south,angry,0.19091679,0.6782725
visec_hf_001514,0,south,happy,0.10853456,-0.87069523
visec_hf_001515,22,north,happy,-0.13568306,-0.4678885
visec_hf_001516,0,south,angry,0.77583987,-0.23019253
visec_hf_001517,0,south,angry,1.28587,0.21822739
visec_hf_001518,0,south,sad,0.6898088,0.48479185
visec_hf_001519,0,south,angry,1.4270043,-0.154758
visec_hf_001520,6,central,happy,0.11363762,0.18668032
visec_hf_001521,57,north,sad,-0.59813005,-1.0331167
visec_hf_001522,60,north,happy,-0.70607144,0.050732818
visec_hf_001523,0,south,neutral,-0.16056292,-0.048985813
visec_hf_001524,49,south,neutral,0.10295679,-1.1822475
visec_hf_001525,16,north,sad,-0.58126533,0.59899133
visec_hf_001526,0,south,neutral,0.4474299,0.25029948
visec_hf_001527,29,north,happy,0.23603036,-0.11427372
visec_hf_001528,4,south,neutral,-1.021197,-0.20883611
visec_hf_001529,52,north,angry,-0.2167353,0.9441459
visec_hf_001531,0,south,angry,0.9542174,0.7263766
visec_hf_001532,36,north,neutral,-0.5804399,-1.3054576
visec_hf_001533,0,south,angry,0.86700857,0.35813755
visec_hf_001534,40,north,happy,-0.815467,0.6936808
visec_hf_001535,0,south,sad,1.8112205,-0.024481794
visec_hf_001536,15,south,happy,-0.76699805,-0.3349189
visec_hf_001537,15,south,neutral,-0.9567405,-0.41677326
visec_hf_001538,19,north,neutral,-0.34121746,-0.95345163
visec_hf_001539,12,north,neutral,0.2271251,-0.06018847
visec_hf_001540,0,south,angry,1.2116662,0.096303016
visec_hf_001541,57,north,sad,-0.9557212,-0.623537
visec_hf_001542,27,north,happy,-1.0664717,0.597389
visec_hf_001543,30,north,sad,-1.0182921,-0.4591009
visec_hf_001544,6,central,happy,-0.033379618,1.0940433
visec_hf_001545,107,north,sad,-0.6901912,-0.0014433977
visec_hf_001546,0,south,happy,-0.070587374,0.9892282
visec_hf_001547,90,north,neutral,-0.84506726,-0.061374046
visec_hf_001548,27,north,neutral,-0.95339674,0.45070273
visec_hf_001549,0,south,happy,0.52476,0.25506932
visec_hf_001550,0,south,angry,0.6474287,0.17381695
visec_hf_001551,15,south,sad,-0.77747446,-0.9242294
visec_hf_001552,15,south,neutral,-0.92251605,-1.1878875
visec_hf_001553,0,south,sad,0.687944,0.07375564
visec_hf_001554,0,south,neutral,-0.009112338,0.21206513
visec_hf_001555,29,north,happy,-0.77194875,0.95203227
visec_hf_001556,1,south,neutral,-0.89541006,0.21098697
visec_hf_001557,57,north,neutral,-0.66649896,-0.91753143
visec_hf_001558,54,north,neutral,0.27961138,-0.2691452
visec_hf_001559,16,north,happy,-0.32178068,-0.79915583
visec_hf_001560,0,south,happy,-0.2556067,-0.93015593
visec_hf_001561,0,south,sad,0.61595964,-0.040735435
visec_hf_001562,12,north,angry,-0.27071536,-1.0277449
visec_hf_001563,2,south,neutral,0.17310657,0.25204098
visec_hf_001564,57,north,happy,-0.90569675,-0.112387836
visec_hf_001565,60,north,neutral,-0.3170479,-0.31660104
visec_hf_001566,36,north,neutral,-1.4020845,0.27531353
visec_hf_001567,0,south,angry,0.9738225,-0.29286635
visec_hf_001568,0,south,sad,0.6273937,-0.5203177
visec_hf_001569,0,south,angry,1.0572354,-0.011068733
visec_hf_001570,102,south,sad,-0.5385933,-0.6270392
visec_hf_001571,0,south,neutral,0.84966934,0.33737618
visec_hf_001572,27,north,neutral,-0.7113046,-1.0456547
visec_hf_001573,0,south,angry,0.78458357,0.19873597
visec_hf_001574,70,south,sad,0.3489963,0.3330263
visec_hf_001575,99,south,happy,-0.86329883,0.49673888
visec_hf_001576,0,south,angry,0.5745627,0.62151295
visec_hf_001577,0,south,angry,0.48091233,0.4687315
visec_hf_001578,96,south,sad,0.13376501,0.57020897
visec_hf_001579,93,south,angry,-0.8539183,-0.15818174
visec_hf_001580,71,south,sad,-0.16762924,-0.9066516
visec_hf_001581,0,south,happy,0.016063275,0.63259155
visec_hf_001582,0,south,happy,-0.5002655,-0.17879637
visec_hf_001583,85,south,sad,-0.8892683,-0.09250207
visec_hf_001584,62,south,angry,-0.9535272,0.9709968
visec_hf_001585,0,south,neutral,0.1272386,0.1682517
visec_hf_001586,72,central,happy,-0.5649852,-0.3435874
visec_hf_001587,0,south,neutral,0.7784453,0.40756828
visec_hf_001588,0,south,angry,-0.013437335,1.1776638
visec_hf_001589,0,south,sad,1.0660812,-0.43862373
visec_hf_001590,25,north,neutral,-0.4975695,-0.28906772
visec_hf_001591,14,north,happy,0.25105482,-1.0159354
visec_hf_001592,6,central,neutral,0.75399864,1.1298892
visec_hf_001593,44,south,sad,-0.7074071,1.0167432
visec_hf_001594,0,south,happy,0.2360043,-1.0403287
visec_hf_001595,58,south,sad,0.9417688,0.22501108
visec_hf_001596,40,north,happy,-0.6800487,-0.010897002
visec_hf_001597,0,south,angry,1.20619,0.062362455
visec_hf_001598,0,south,happy,1.0309162,-0.37635347
visec_hf_001599,10,north,sad,-0.76310134,-0.25557995
visec_hf_001600,0,south,happy,0.28845733,0.1783404
visec_hf_001601,14,north,happy,-0.31079414,0.0414427
visec_hf_001602,0,south,sad,-0.149102,-0.13797139
visec_hf_001603,0,south,angry,1.3308882,-0.3046132
visec_hf_001604,82,south,neutral,-1.0020308,0.29344836
visec_hf_001605,0,south,sad,-0.101327166,-0.6744506
visec_hf_001606,0,south,neutral,0.07510915,0.27748752
visec_hf_001607,0,south,angry,0.5388945,0.123658106
visec_hf_001608,0,south,neutral,-0.40749815,0.019347921
visec_hf_001609,0,south,angry,0.37254992,-0.26899952
visec_hf_001610,59,south,neutral,0.074064575,-0.8573431
visec_hf_001611,0,south,angry,0.9168923,0.4074257
visec_hf_001612,0,south,angry,1.1586124,0.2203574
visec_hf_001613,16,north,neutral,-0.8747807,-0.47344768
visec_hf_001614,0,south,neutral,0.45404655,0.3927784
visec_hf_001615,6,central,happy,0.22651328,1.1672264
visec_hf_001616,15,south,neutral,-0.6685212,-0.35775787
visec_hf_001618,4,south,angry,-0.66043794,0.5523551
visec_hf_001619,4,south,neutral,-0.8771178,-0.041162208
visec_hf_001620,18,north,angry,-0.7476156,-0.3887686
visec_hf_001621,0,south,happy,0.4019925,0.09025674
visec_hf_001622,6,central,happy,0.9902837,0.65002614
visec_hf_001623,44,south,happy,-0.12480856,-0.14533429
visec_hf_001624,55,south,angry,0.91342235,-1.0235707
visec_hf_001625,15,south,happy,-1.0914451,-0.12621348
visec_hf_001626,0,south,sad,0.039174147,-0.013029066
visec_hf_001627,94,central,happy,-1.1297853,0.27731806
visec_hf_001628,111,south,angry,-0.7948698,1.0467919
visec_hf_001629,2,south,neutral,-0.18854043,0.09861227
visec_hf_001630,40,north,angry,0.1903126,-0.8316969
visec_hf_001631,117,north,happy,-0.8018848,0.99422246
visec_hf_001632,45,south,angry,-0.38576552,1.0327226
visec_hf_001634,0,south,sad,0.2612584,-0.8094215
visec_hf_001635,58,south,sad,-0.59983766,-0.829988
visec_hf_001636,0,south,neutral,0.44491825,0.53612596
visec_hf_001637,88,south,sad,-0.8117515,-0.6959703
visec_hf_001638,0,south,neutral,-0.2602653,0.115081996
visec_hf_001639,38,south,happy,-0.8325228,-1.0860007
visec_hf_001640,0,south,angry,0.7464719,-0.081711054
visec_hf_001641,0,south,angry,0.68442196,0.38333446
visec_hf_001642,0,south,sad,-0.44044265,-0.37908655
visec_hf_001643,108,north,neutral,-0.9257381,1.0036062
visec_hf_001644,6,central,happy,-0.45771345,1.167729
visec_hf_001645,0,south,neutral,0.30090836,0.46341503
visec_hf_001646,0,south,angry,1.0780905,-0.5297779
visec_hf_001647,52,north,sad,-0.057424303,0.79355186
visec_hf_001648,19,north,neutral,-0.6735068,0.25613448
visec_hf_001649,0,south,sad,0.048331726,-0.574969
visec_hf_001650,0,south,sad,-0.39006224,-0.8151356
visec_hf_001651,86,south,sad,-0.48551363,-0.2734037
visec_hf_001652,38,south,neutral,-0.66436976,-0.8260191
visec_hf_001653,0,south,happy,1.1228205,-0.24377663
visec_hf_001654,120,south,angry,-0.59401315,-0.3550343
visec_hf_001655,3,north,sad,-1.0666039,0.06253339
visec_hf_001656,14,north,happy,0.068074584,-0.9049359
visec_hf_001657,53,south,neutral,-0.019856941,-0.83808714
visec_hf_001658,29,north,happy,-0.4455811,0.42003873
visec_hf_001659,0,south,angry,0.7411249,-0.78695744
visec_hf_001660,110,south,sad,-0.66255736,-0.039958663
visec_hf_001661,23,south,angry,-0.0031154805,-0.8060965
visec_hf_001662,1,south,sad,-0.5607624,-0.48690334
visec_hf_001663,3,north,sad,-0.7383592,-0.8232123
visec_hf_001664,111,south,neutral,-0.3102033,0.031913944
visec_hf_001665,60,north,happy,-0.39462,0.05828751
visec_hf_001666,0,south,angry,0.8100706,0.33454883
visec_hf_001667,36,north,neutral,-0.59420985,-1.1124609
visec_hf_001668,0,south,neutral,0.7783312,0.43353882
visec_hf_001669,0,south,neutral,-0.29233938,0.05669436
visec_hf_001670,0,south,neutral,0.115593724,0.108075604
visec_hf_001671,0,south,angry,0.41602552,0.8476117
visec_hf_001672,0,south,happy,0.11446972,0.2679245
visec_hf_001673,15,south,neutral,-1.2127937,0.3726216
visec_hf_001674,23,south,sad,-0.9549531,1.0033029
visec_hf_001675,99,south,sad,-0.53266525,-0.3928223
visec_hf_001676,19,north,neutral,-0.6513578,-0.81504107
visec_hf_001677,104,north,neutral,-0.93619764,0.9037541
visec_hf_001678,38,south,happy,-0.66657734,-0.49208814
visec_hf_001679,27,north,neutral,-1.1702299,-0.20576857
visec_hf_001680,111,south,neutral,-0.21887934,-0.34340042
visec_hf_001681,6,central,neutral,0.9420353,1.0163764
visec_hf_001682,0,south,happy,0.992871,-0.027773716
visec_hf_001683,61,north,neutral,-0.65219784,-1.024846
visec_hf_001684,108,north,neutral,-0.6235299,0.7212635
visec_hf_001685,0,south,neutral,-0.0685216,0.023555525
visec_hf_001686,0,south,neutral,0.4394716,0.33519948
visec_hf_001687,124,south,neutral,-0.80993015,-0.009897082
visec_hf_001688,0,south,neutral,-0.31407297,0.058542658
visec_hf_001689,0,south,angry,0.9994514,-0.02010957
visec_hf_001690,47,north,happy,-0.62710893,-0.30014998
visec_hf_001691,12,north,happy,-0.49699277,-1.2114877
visec_hf_001692,0,south,neutral,0.61059415,0.51410687
visec_hf_001693,6,central,happy,-0.74344796,1.1091346
visec_hf_001694,0,south,sad,0.37830558,0.10555935
visec_hf_001695,120,south,angry,-0.6503932,-0.98801315
visec_hf_001696,0,south,happy,0.2601129,0.4301878
visec_hf_001697,12,north,neutral,-0.31732133,-1.0843049
visec_hf_001698,0,south,neutral,0.22421399,0.21328586
visec_hf_001699,0,south,angry,0.9808086,0.41508213
visec_hf_001700,15,south,neutral,-0.90736276,-0.8638072
visec_hf_001701,99,south,sad,-0.71620184,-0.76025045
visec_hf_001702,0,south,neutral,0.17508942,0.12568435
visec_hf_001703,90,north,neutral,-0.8470632,-0.033792775
visec_hf_001704,86,south,sad,-0.778688,0.4135557
visec_hf_001705,15,south,happy,-0.8916847,-0.5716981
visec_hf_001706,0,south,happy,1.0058248,-0.09278307
visec_hf_001707,23,south,angry,-0.72308594,0.053083926
visec_hf_001708,0,south,angry,0.2347798,-0.6859592
visec_hf_001709,0,south,neutral,0.17570151,-0.04570525
visec_hf_001710,15,south,happy,-1.1097822,0.34373447
visec_hf_001711,10,north,sad,-0.76609796,-0.38148746
visec_hf_001712,0,south,happy,-0.23091553,-0.22025304
visec_hf_001713,113,south,neutral,-0.4156582,-0.28442267
visec_hf_001714,0,south,angry,0.3193074,0.11787088
visec_hf_001715,0,south,angry,1.2444848,-0.022947257
visec_hf_001716,59,south,neutral,0.15641722,-0.7240194
visec_hf_001717,15,south,neutral,-0.90445703,-0.45056245
visec_hf_001718,0,south,sad,-0.11605044,-0.34544364
visec_hf_001719,0,south,sad,-0.4605538,0.08545756
visec_hf_001720,14,north,angry,0.5606376,0.44241247
visec_hf_001721,6,central,neutral,0.14378,-0.20062324
visec_hf_001722,58,south,angry,-0.5345864,-0.14694294
visec_hf_001723,0,south,sad,0.29771385,0.3317756
visec_hf_001724,0,south,angry,0.9843836,-0.25600255
visec_hf_001725,24,south,angry,-0.48657513,-0.67034245
visec_hf_001726,40,north,happy,-0.36106914,0.52579445
visec_hf_001727,2,south,sad,0.7019012,0.4954241
visec_hf_001728,0,south,sad,-0.27463713,0.74577636
visec_hf_001729,87,north,happy,-0.11988588,-1.2317294
visec_hf_001730,4,south,neutral,-1.1690195,0.38017523
visec_hf_001731,6,central,happy,1.2331728,-0.31002727
visec_hf_001732,0,south,neutral,0.23740776,0.29608938
visec_hf_001733,33,central,neutral,-0.5698737,0.6967786
visec_hf_001734,24,south,angry,-0.2780153,-0.0016154583
visec_hf_001735,0,south,sad,1.3626139,-0.30274203
visec_hf_001736,70,south,sad,-0.8972299,-0.8549333
visec_hf_001737,84,north,neutral,-0.9210318,0.62987816
visec_hf_001738,0,south,angry,0.592627,-1.0874413
visec_hf_001739,0,south,sad,0.23589717,0.40542397
visec_hf_001740,0,south,sad,-0.15077883,0.1916353
visec_hf_001741,0,south,angry,1.0929375,0.049984917
visec_hf_001742,125,north,sad,0.43603057,0.3808443
visec_hf_001743,116,central,happy,-0.482028,-1.0475947
visec_hf_001744,75,north,neutral,-1.0479391,-0.6749135
visec_hf_001745,126,central,neutral,-0.9942936,-0.08226984
visec_hf_001746,2,south,angry,-0.5307394,1.0471205
visec_hf_001747,0,south,neutral,0.4115672,0.32573417
visec_hf_001748,82,south,sad,-1.0397451,-0.12174137
visec_hf_001749,0,south,sad,-0.24833114,-0.14867884
visec_hf_001750,15,south,happy,-0.9542358,0.9100514
visec_hf_001751,29,north,happy,-0.9550203,0.98786956
visec_hf_001752,0,south,happy,-0.4079787,-1.1372831
visec_hf_001753,0,south,angry,1.0531245,0.3051298
visec_hf_001754,0,south,angry,0.56331825,0.34296906
visec_hf_001755,2,south,sad,1.1795125,0.03969704
visec_hf_001756,0,south,angry,0.6136022,0.4391671
visec_hf_001757,0,south,sad,0.37631536,0.39653102
visec_hf_001758,44,south,angry,-0.15539035,0.9657052
visec_hf_001759,0,south,angry,0.6334426,0.17720653
visec_hf_001760,12,north,sad,-0.56890756,-0.18297139
visec_hf_001761,0,south,sad,0.43382725,-0.8514865
visec_hf_001762,32,south,neutral,-0.5939932,0.67193925
visec_hf_001763,22,north,happy,0.077559434,0.44065073
visec_hf_001764,0,south,angry,0.76510966,0.11197574
visec_hf_001765,0,south,angry,-0.39219946,1.0354625
visec_hf_001766,52,north,neutral,-0.5060193,-0.0064994628
visec_hf_001767,95,north,happy,-0.68431896,0.6625477
visec_hf_001768,0,south,neutral,-0.33081108,-0.048057746
visec_hf_001769,15,south,happy,-0.7254112,-0.6604988
visec_hf_001770,60,north,happy,-0.3699864,-0.04093894
visec_hf_001771,14,north,angry,-0.36090285,0.9578176
visec_hf_001772,80,north,sad,-0.48784867,-0.7374732
visec_hf_001773,63,south,angry,-0.14443067,-0.69234097
visec_hf_001774,6,central,happy,1.0869615,0.6741325
visec_hf_001775,70,south,sad,-0.34563407,-0.2702507
visec_hf_001776,127,north,neutral,-0.562439,-0.7093442
visec_hf_001777,87,north,happy,0.5284215,-0.95316905
visec_hf_001778,0,south,neutral,-0.5688296,-0.057313
visec_hf_001779,0,south,happy,-0.11234325,-0.4481054
visec_hf_001780,12,north,angry,-0.30700636,0.6507658
visec_hf_001781,0,south,neutral,0.6570763,0.45682168
visec_hf_001782,12,north,angry,-0.4597918,0.6659358
visec_hf_001783,14,north,angry,-0.1627912,0.69171524
visec_hf_001784,56,south,happy,-0.46249908,-0.56983626
visec_hf_001785,0,south,sad,0.54836226,0.12615669
visec_hf_001786,6,central,neutral,0.76649016,0.3161194
visec_hf_001787,0,south,neutral,-0.2838188,0.122171454
visec_hf_001788,0,south,sad,0.8346036,0.35302436
visec_hf_001789,0,south,angry,1.3540974,-0.7489229
visec_hf_001790,15,south,sad,-0.9212608,-0.52423525
visec_hf_001791,6,central,happy,-0.027432097,0.6416671
visec_hf_001792,113,south,neutral,-0.663518,0.01879968
visec_hf_001793,63,south,angry,-0.014729602,-0.8035256
visec_hf_001794,26,north,angry,-0.26824838,-0.88046396
visec_hf_001795,103,north,neutral,-1.0760142,0.44590017
visec_hf_001796,63,south,neutral,-0.9569084,-1.0254518
visec_hf_001798,94,central,happy,-0.99496615,0.5163629
visec_hf_001799,0,south,sad,-0.8017752,0.030909266
visec_hf_001800,0,south,neutral,0.8793184,0.26955056
visec_hf_001801,0,south,angry,1.1193991,0.44380674
visec_hf_001802,0,south,angry,1.2480578,-0.5072702
visec_hf_001803,14,north,angry,0.7727963,-0.59693736
visec_hf_001804,0,south,neutral,0.89940536,0.41306737
visec_hf_001806,0,south,sad,-0.50775945,-0.07810646
visec_hf_001807,0,south,angry,1.3823907,-0.08340327
visec_hf_001809,0,south,angry,0.76626533,-0.026975721
visec_hf_001810,0,south,sad,0.71410555,-0.49465853
visec_hf_001811,24,south,angry,-0.23486212,-0.2751915
visec_hf_001812,0,south,neutral,0.530851,0.34357035
visec_hf_001813,0,south,angry,1.1918107,-0.5526715
visec_hf_001814,74,north,neutral,-0.34567246,-1.1526265
visec_hf_001815,0,south,angry,0.30157563,0.12680036
visec_hf_001816,1,south,neutral,-0.8200331,-0.5726374
visec_hf_001817,0,south,sad,-0.601982,-0.076757975
